batsman,bowler,venue,phase,recent_bat_form,bowler_wickets_last50,batsman_runs_vs_bowler_last50,bat_phase_rpb,bp_wicket_rate,predicted_prob_wicket
angkrish raghuvanshi,akash madhwal,"eden gardens, kolkata",death,36.0,3.0,0.0,1.3620689655172413,0.05555555555555555,0.51198936
nehal wadhera,akash madhwal,"sawai mansingh stadium, jaipur",middle,8.666666666666666,2.0,8.5,1.3048433048433048,0.05084745762711865,0.3434679
shashank singh,akash madhwal,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",middle,38.666666666666664,2.5,0.5,1.3333333333333333,0.05084745762711865,0.60434854
mayank,akash madhwal,"wankhede stadium, mumbai",middle,24.0,4.666666666666667,1.3333333333333333,1.1297709923664123,0.05084745762711865,0.3779109
sai sudharsan,akash madhwal,"narendra modi stadium, ahmedabad",death,28.666666666666668,3.25,0.5,1.7017543859649122,0.05555555555555555,0.6368222
harpreet brar,akash madhwal,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",death,2.0,1.8,4.8,1.3571428571428572,0.05555555555555556,0.40684712
rickelton,akash madhwal,"sawai mansingh stadium, jaipur",middle,31.0,1.6666666666666667,5.444444444444445,1.3582089552238805,0.05084745762711865,0.43144512
rohit,akash madhwal,"sawai mansingh stadium, jaipur",middle,52.666666666666664,2.5,2.25,1.335593220338983,0.05084745762711865,0.43087026
ashutosh sharma,akash madhwal,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",death,31.666666666666668,1.2,6.0,1.7215909090909094,0.05555555555555556,0.28804305
rajat patidar,akash madhwal,"wankhede stadium, mumbai",powerplay,16.666666666666668,2.4,2.6,1.2317880794701987,0.0547945205479452,0.37430108
glenn phillips,akash madhwal,"wankhede stadium, mumbai",death,10.0,1.0,0.0,2.066666666666667,0.05555555555555555,0.4856637
mayank,akash madhwal,"wankhede stadium, mumbai",death,24.0,3.0,5.0,1.4545454545454546,0.05555555555555555,0.47716117
klaasen,akash madhwal,"wankhede stadium, mumbai",death,71.66666666666667,2.6,1.4,1.8746268656716416,0.05555555555555556,0.79405695
suryakumar yadav,akash madhwal,"sawai mansingh stadium, jaipur",death,54.0,2.4,5.0,1.9766536964980546,0.05555555555555556,0.20288457
hardik pandya,akash madhwal,"sawai mansingh stadium, jaipur",death,9.333333333333334,2.142857142857143,12.0,1.5208333333333333,0.055555555555555546,0.36525637
harry brook,akash madhwal,"wankhede stadium, mumbai",death,9.0,1.0,0.0,1.864864864864865,0.05555555555555555,0.62956965
markram,akash madhwal,"wankhede stadium, mumbai",death,18.666666666666668,3.0,1.0,1.6322580645161289,0.05555555555555555,0.52927095
du plessis,akash madhwal,"wankhede stadium, mumbai",powerplay,23.666666666666668,5.0,0.5,1.3782668500687758,0.0547945205479452,0.5756221
hardik pandya,akash madhwal,"narendra modi stadium, ahmedabad",death,6.666666666666667,4.166666666666667,21.166666666666668,1.5208333333333333,0.05555555555555555,0.3534093
ashutosh sharma,akash madhwal,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",middle,31.666666666666668,3.6666666666666665,16.333333333333332,1.1688311688311688,0.05084745762711865,0.15883292
jitesh sharma,akash madhwal,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",middle,21.333333333333332,3.0,0.0,1.3255813953488371,0.05084745762711865,0.6896125
will jacks,akash madhwal,"wankhede stadium, mumbai",powerplay,0.0,4.666666666666667,0.0,1.484375,0.0547945205479452,0.7313665
klaasen,akash madhwal,"wankhede stadium, mumbai",middle,71.66666666666667,5.0,7.0,1.5334773218142548,0.05084745762711865,0.45501652
vivrant sharma,akash madhwal,"wankhede stadium, mumbai",middle,0.0,5.5,0.0,1.68,0.05084745762711865,0.71603304
shashank singh,akash madhwal,"sawai mansingh stadium, jaipur",middle,29.0,4.0,9.0,1.3333333333333333,0.05084745762711865,0.28699887
shubman gill,akash madhwal,"narendra modi stadium, ahmedabad",death,82.33333333333333,4.75,15.25,1.7641509433962264,0.05555555555555555,0.32312673
du plessis,akash madhwal,"wankhede stadium, mumbai",death,23.666666666666668,5.5,5.0,1.6355932203389831,0.05555555555555555,0.4053196
shubman gill,akash madhwal,"narendra modi stadium, ahmedabad",powerplay,82.33333333333333,4.0,11.5,1.3354591836734695,0.0547945205479452,0.21250875
saha,akash madhwal,"narendra modi stadium, ahmedabad",powerplay,8.0,4.0,0.0,1.2560240963855422,0.0547945205479452,0.6075612
sai sudharsan,akash madhwal,"narendra modi stadium, ahmedabad",middle,28.666666666666668,4.0,1.0,1.4033898305084747,0.05084745762711865,0.5208499
tristan stubbs,akash madhwal,"wankhede stadium, mumbai",death,32.666666666666664,3.0,8.4,2.0,0.05555555555555556,0.123151354
pooran,akash madhwal,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,22.333333333333332,2.25,1.75,1.6766467065868262,0.05555555555555555,0.3862521
anshul kamboj,akash madhwal,"arun jaitley stadium, delhi",death,2.0,4.0,1.3333333333333333,1.0666666666666667,0.05555555555555555,0.17764956
dhoni,akash madhwal,"arun jaitley stadium, delhi",death,13.333333333333334,3.0,0.3333333333333333,1.5714285714285714,0.05555555555555555,0.5567063
noor ahmad,akash madhwal,"arun jaitley stadium, delhi",death,1.3333333333333333,4.0,0.0,0.59375,0.05555555555555555,0.35401478
stoinis,akash madhwal,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,16.666666666666668,2.5,3.6666666666666665,1.7924528301886793,0.05555555555555555,0.34284827
livingstone,akash madhwal,"punjab cricket association is bindra stadium, mohali",middle,24.333333333333332,2.8,4.8,1.280701754385965,0.05084745762711864,0.37217623
short,akash madhwal,"punjab cricket association is bindra stadium, mohali",middle,17.666666666666668,2.5,0.5,0.6666666666666666,0.05084745762711865,0.7325266
harpreet singh,akash madhwal,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",powerplay,25.333333333333332,2.0,2.0,1.0344827586206897,0.0547945205479452,0.39159366
shashank singh,akash madhwal,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",powerplay,38.666666666666664,2.0,8.75,1.2142857142857142,0.0547945205479452,0.33797824
stoinis,akash madhwal,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,16.666666666666668,1.6,11.2,1.3180428134556574,0.05084745762711864,0.3570296
shivam dube,akash madhwal,"arun jaitley stadium, delhi",death,19.666666666666668,2.2,7.2,1.5759803921568627,0.05555555555555556,0.49944714
kedar jadhav,akash madhwal,"wankhede stadium, mumbai",death,0.0,2.3333333333333335,1.0,1.2,0.05555555555555555,0.3316827
hasaranga,akash madhwal,"wankhede stadium, mumbai",death,6.333333333333333,2.0,1.3333333333333333,1.0303030303030303,0.05555555555555555,0.4900833
du plessis,akash madhwal,"wankhede stadium, mumbai",middle,35.333333333333336,2.0,8.75,1.3947939262472886,0.05084745762711865,0.35872707
maxwell,akash madhwal,"wankhede stadium, mumbai",middle,3.0,2.0,1.0,1.5157894736842106,0.05084745762711865,0.40440726
krunal pandya,akash madhwal,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,4.666666666666667,2.0,1.5714285714285714,1.1459074733096084,0.050847457627118654,0.29210046
conway,akash madhwal,"ma chidambaram stadium, chennai",death,52.0,1.5,0.5,1.6767676767676767,0.05555555555555555,0.4827784
mayank,akash madhwal,"wankhede stadium, mumbai",powerplay,24.0,1.3333333333333333,14.0,1.1986301369863013,0.0547945205479452,0.29353514
vivrant sharma,akash madhwal,"wankhede stadium, mumbai",powerplay,0.0,1.6666666666666667,1.6666666666666667,1.125,0.0547945205479452,0.34710664
shivam dube,akash madhwal,"ma chidambaram stadium, chennai",death,43.333333333333336,1.5,9.5,1.5759803921568627,0.05555555555555555,0.36445722
gaikwad,akash madhwal,"wankhede stadium, mumbai",death,31.333333333333332,1.3333333333333333,19.333333333333332,1.5689655172413792,0.05555555555555555,0.33280912
dhoni,akash madhwal,"ma chidambaram stadium, chennai",death,5.333333333333333,1.5,1.5,1.5714285714285714,0.05555555555555555,0.30880904
jitesh sharma,akash madhwal,"punjab cricket association is bindra stadium, mohali",death,23.333333333333332,1.1666666666666667,4.0,1.8251748251748252,0.05555555555555555,0.36877528
livingstone,akash madhwal,"punjab cricket association is bindra stadium, mohali",death,24.333333333333332,1.3333333333333333,17.666666666666668,1.9086294416243657,0.05555555555555555,0.28082398
axar,akash madhwal,"wankhede stadium, mumbai",death,7.333333333333333,1.0,0.0,1.5777126099706744,0.05555555555555555,0.5511612
azmatullah,akash madhwal,"sawai mansingh stadium, jaipur",death,10.0,1.2,0.6,1.3478260869565217,0.05555555555555556,0.6434449
dhoni,akash madhwal,"arun jaitley stadium, delhi",middle,13.333333333333334,2.0,2.0,0.6707317073170732,0.05084745762711865,0.38321444
karthik,akash madhwal,"wankhede stadium, mumbai",death,17.333333333333332,2.0,14.166666666666666,1.727034120734908,0.05555555555555555,0.26157764
shashank singh,akash madhwal,"sawai mansingh stadium, jaipur",death,29.0,2.0,14.0,1.690391459074733,0.05555555555555556,0.18619797
abishek porel,akash madhwal,"wankhede stadium, mumbai",powerplay,6.0,2.0,12.0,1.462962962962963,0.0547945205479452,0.17571498
akash deep,akash madhwal,"wankhede stadium, mumbai",death,8.5,2.0,0.0,1.7857142857142858,0.05555555555555555,0.51174635
shivam dube,akash madhwal,"wankhede stadium, mumbai",death,30.333333333333332,2.0,13.333333333333334,1.5759803921568627,0.05555555555555555,0.19170325
nehal wadhera,akash madhwal,"sawai mansingh stadium, jaipur",death,8.666666666666666,2.25,9.5,1.6517857142857142,0.05555555555555555,0.49645206
warner,akash madhwal,"wankhede stadium, mumbai",powerplay,39.666666666666664,1.6666666666666667,1.3333333333333333,1.3945578231292517,0.0547945205479452,0.36489156
prithvi shaw,akash madhwal,"wankhede stadium, mumbai",powerplay,19.333333333333332,1.0,4.0,1.4152249134948096,0.0547945205479452,0.4288025
phil salt,akash maharaj singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,29.666666666666668,0.5,2.25,1.6825396825396826,0.06976744186046512,0.48028225
shreyas iyer,akash maharaj singh,"himachal pradesh cricket association stadium, dharamsala",powerplay,34.333333333333336,0.0,4.5,1.2968036529680365,0.06976744186046512,0.43956882
sai sudharsan,akash maharaj singh,"narendra modi stadium, ahmedabad",powerplay,53.666666666666664,0.5,4.333333333333333,1.3036750483558994,0.06976744186046512,0.3767459
kohli,akash maharaj singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,52.0,1.0,3.0,1.4065934065934067,0.06976744186046512,0.30955783
shubman gill,akash maharaj singh,"narendra modi stadium, ahmedabad",powerplay,70.66666666666667,1.4285714285714286,4.857142857142857,1.3354591836734695,0.06976744186046512,0.4257809
prabhsimran,akash maharaj singh,"himachal pradesh cricket association stadium, dharamsala",middle,56.666666666666664,0.0,1.0,1.5465587044534412,0.041666666666666664,0.33905315
prabhsimran,akash maharaj singh,"himachal pradesh cricket association stadium, dharamsala",powerplay,56.666666666666664,1.3333333333333333,2.6666666666666665,1.5009140767824498,0.06976744186046512,0.43342024
shreyas iyer,akash maharaj singh,"himachal pradesh cricket association stadium, dharamsala",middle,34.333333333333336,0.0,3.75,1.391919191919192,0.041666666666666664,0.4932144
josh inglis,akash maharaj singh,"himachal pradesh cricket association stadium, dharamsala",powerplay,15.333333333333334,2.111111111111111,4.111111111111111,1.620253164556962,0.06976744186046512,0.54398453
priyansh arya,akash maharaj singh,"himachal pradesh cricket association stadium, dharamsala",powerplay,38.0,1.5,0.5,1.6916299559471366,0.06976744186046512,0.7721159
jitesh sharma,akash maharaj singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,17.0,1.75,2.0,1.3255813953488371,0.041666666666666664,0.39147794
mayank agarawal,akash maharaj singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,11.0,1.8333333333333333,4.0,1.6285714285714288,0.041666666666666664,0.43450207
kohli,akash maharaj singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,52.0,2.0,11.0,1.2521126760563381,0.041666666666666664,0.23563386
rajat patidar,akash maharaj singh,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,11.666666666666666,3.0,0.0,1.2317880794701987,0.06976744186046512,0.5068994
buttler,akash maharaj singh,"narendra modi stadium, ahmedabad",middle,48.0,3.0,0.5,1.3533697632058288,0.041666666666666664,0.59054977
rutherford,akash maharaj singh,"narendra modi stadium, ahmedabad",middle,31.0,3.0,0.0,1.3846153846153846,0.041666666666666664,0.6280675
shahrukh khan,akash maharaj singh,"narendra modi stadium, ahmedabad",middle,5.666666666666667,3.6666666666666665,0.6666666666666666,1.3550295857988166,0.041666666666666664,0.5180881
prabhsimran,akash singh,"ma chidambaram stadium, chennai",powerplay,27.0,0.0,1.0,1.5009140767824498,0.03260869565217391,0.3812784
jaiswal,akash singh,"sawai mansingh stadium, jaipur",powerplay,30.66666666666667,0.9090909090909091,16.90909090909091,1.5935397039030954,0.03260869565217391,0.19319394
dhawan,akash singh,"ma chidambaram stadium, chennai",powerplay,36.0,0.7,8.7,1.1904761904761905,0.03260869565217391,0.13167195
buttler,akash singh,"sawai mansingh stadium, jaipur",powerplay,13.333333333333334,0.0,0.0,1.2663622526636225,0.03260869565217391,0.36370558
ashwin,akash singh,"ma chidambaram stadium, chennai",death,2.3333333333333335,1.6,6.2,1.6210526315789473,0.15384615384615385,0.47723854
kohli,akash singh,"m.chinnaswamy stadium, bengaluru",powerplay,44.0,1.75,1.0,1.4065934065934067,0.03260869565217391,0.27800998
lomror,akash singh,"m.chinnaswamy stadium, bengaluru",powerplay,16.0,2.0,0.0,0.6923076923076923,0.03260869565217391,0.5942088
du plessis,akash singh,"m.chinnaswamy stadium, bengaluru",powerplay,41.333333333333336,2.0,4.857142857142857,1.3782668500687758,0.03260869565217391,0.24373199
maxwell,akash singh,"m.chinnaswamy stadium, bengaluru",powerplay,29.333333333333332,2.2,1.2,1.6597938144329898,0.03260869565217391,0.3357854
venkatesh iyer,akash singh,"eden gardens, kolkata",powerplay,38.0,2.857142857142857,7.714285714285714,1.2757475083056478,0.03260869565217391,0.14038844
tripathi,akash singh,"ma chidambaram stadium, chennai",powerplay,30.0,2.0,0.0,1.322695035460993,0.03260869565217391,0.31609994
narine,akash singh,"eden gardens, kolkata",powerplay,2.0,2.6666666666666665,0.0,1.5597484276729563,0.03260869565217391,0.584452
jaiswal,akash singh,"ma chidambaram stadium, chennai",powerplay,41.666666666666664,2.6666666666666665,29.666666666666668,1.5935397039030956,0.03260869565217391,0.1605171
harry brook,akash singh,"ma chidambaram stadium, chennai",powerplay,40.666666666666664,2.5,1.625,1.103448275862069,0.03260869565217391,0.22221379
buttler,akash singh,"ma chidambaram stadium, chennai",powerplay,50.666666666666664,3.0,1.5,1.2663622526636225,0.03260869565217391,0.24431601
padikkal,akash singh,"ma chidambaram stadium, chennai",powerplay,8.333333333333334,3.0,2.0,1.1550387596899225,0.03260869565217391,0.27274114
n jagadeesan,akash singh,"eden gardens, kolkata",powerplay,14.0,3.0,0.0,1.0327868852459017,0.03260869565217391,0.40825546
nitish rana,akash singh,"eden gardens, kolkata",powerplay,28.0,3.0,0.0,1.36318407960199,0.03260869565217391,0.52463806
abhishek sharma,akash singh,"ma chidambaram stadium, chennai",powerplay,11.0,2.5,1.0,1.5195007800312013,0.03260869565217391,0.22256924
nitish rana,akash singh,"eden gardens, kolkata",middle,28.0,1.75,7.25,1.3793103448275863,0.0,0.0095656365
venkatesh iyer,akash singh,"eden gardens, kolkata",middle,38.0,1.5,15.5,1.3597883597883598,0.0,0.0013448008
dhruv jurel,akash singh,"ma chidambaram stadium, chennai",death,20.0,1.0,0.3333333333333333,1.6521739130434783,0.15384615384615385,0.84991264
buttler,akash singh,"ma chidambaram stadium, chennai",death,50.666666666666664,2.0,3.5,1.9828178694158076,0.15384615384615385,0.37755167
atharva taide,akash singh,"ma chidambaram stadium, chennai",middle,33.0,2.0,0.5,1.392156862745098,0.0,0.0141445985
livingstone,akash singh,"ma chidambaram stadium, chennai",middle,11.666666666666666,1.5,2.75,1.280701754385965,0.0,0.01009822
hetmyer,akash singh,"ma chidambaram stadium, chennai",death,32.333333333333336,1.0,1.0,1.5264227642276422,0.15384615384615385,0.45515156
philip salt,akeal hosein,"arun jaitley stadium, delhi",powerplay,2.5,0.9,7.6,1.6763485477178424,0.0,0.0040306724
mitchell marsh,akeal hosein,"arun jaitley stadium, delhi",powerplay,9.0,0.875,5.375,1.4550561797752808,0.0,0.005726561
mitchell marsh,akeal hosein,"arun jaitley stadium, delhi",middle,9.0,0.5,4.0,1.4316770186335404,0.16666666666666666,0.45508528
priyam garg,akeal hosein,"arun jaitley stadium, delhi",middle,23.0,1.0,0.5,1.5625,0.16666666666666666,0.77479976
sarfaraz khan,akeal hosein,"arun jaitley stadium, delhi",middle,14.666666666666666,1.0,0.5,0.8947368421052632,0.16666666666666666,0.57832557
rajapaksa,alzarri joseph,"punjab cricket association is bindra stadium, mohali",middle,18.333333333333332,0.8,1.4,1.3840579710144927,0.029069767441860468,0.32992855
jitesh sharma,alzarri joseph,"punjab cricket association is bindra stadium, mohali",middle,17.333333333333332,0.75,1.125,1.3255813953488371,0.029069767441860465,0.28212762
markram,alzarri joseph,"wankhede stadium, mumbai",death,40.333333333333336,1.0,6.5,1.632258064516129,0.07246376811594203,0.54150206
abhishek sharma,alzarri joseph,"wankhede stadium, mumbai",death,27.0,0.0,0.0,1.851063829787234,0.07246376811594203,0.80178267
pooran,alzarri joseph,"wankhede stadium, mumbai",death,24.666666666666668,1.3333333333333333,0.3333333333333333,1.6766467065868262,0.07246376811594203,0.6861402
